provider,model_id,modalities,best_at,free_quota,rate_limits,base_url,endpoint,api_style,authentication,catalog_url,quota_source_url,verified_on,notes
Cloudflare Workers AI,@cf/deepseek-ai/deepseek-r1-distill-qwen-32b,text to text,general chat; reasoning,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/deepseek-r1-distill-qwen-32b/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta/llama-3.3-70b-instruct-fp8-fast,text to text,general chat; tools,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-3.3-70b-instruct-fp8-fast/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta/llama-3.2-1b-instruct,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-3.2-1b-instruct/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta/llama-3.2-11b-vision-instruct,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-3.2-11b-vision-instruct/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta/llama-3.1-8b-instruct-fp8,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-3.1-8b-instruct-fp8/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/google/gemma-7b-it-lora,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/gemma-7b-it-lora/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/google/gemma-2b-it-lora,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/gemma-2b-it-lora/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta-llama/llama-2-7b-chat-hf-lora,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-2-7b-chat-hf-lora/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/mistral/mistral-7b-instruct-v0.2-lora,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/mistral-7b-instruct-v0.2-lora/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Cloudflare Workers AI,@cf/meta/llama-3.1-8b-instruct-fast,text to text,general chat,Shared 10000 neurons/day,Shared 10000 neurons/day,https://api.cloudflare.com,/v1/chat/completions,OpenAI-compatible,Bearer CLOUDFLARE_API_TOKEN,https://developers.cloudflare.com/workers-ai/models/llama-3.1-8b-instruct-fast/,https://developers.cloudflare.com/workers-ai/platform/pricing/,2026-07-07,Recurring free tier
Kilo Gateway,kilo-auto/free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,tencent/hy3:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,stepfun/step-3.7-flash:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,poolside/laguna-xs-2.1:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,cohere/north-mini-code:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,nvidia/nemotron-3-ultra-550b-a55b:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,nvidia/nemotron-3-nano-omni-30b-a3b-reasoning:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,poolside/laguna-xs.2:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,poolside/laguna-m.1:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,nvidia/nemotron-3-super-120b-a12b:free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
Kilo Gateway,openrouter/free,text to text,general chat; coding; routed free inference,200 requests/hour shared by IP across all free models,200 requests/hour shared by IP across all Kilo free models,https://api.kilo.ai/api/gateway,/chat/completions,OpenAI-compatible,Bearer optional KILO_API_KEY,https://api.kilo.ai/api/gateway/models,https://kilo.ai/docs/gateway/usage-and-billing,2026-07-07,Anonymous recurring free access; upstream providers may log prompts
OpenCode Zen,deepseek-v4-flash-free,text to text,coding; agentic software engineering,Limited-time free model access,Numeric limits unpublished; shared account capacity,https://opencode.ai/zen,/v1/chat/completions,OpenAI-compatible,Bearer OPENCODE_ZEN_API_KEY,https://opencode.ai/zen/v1/models,https://dev.opencode.ai/docs/zen/,2026-07-07,Limited-time free access; some providers retain prompts for model improvement
OpenCode Zen,mimo-v2.5-free,text to text,coding; agentic software engineering,Limited-time free model access,Numeric limits unpublished; shared account capacity,https://opencode.ai/zen,/v1/chat/completions,OpenAI-compatible,Bearer OPENCODE_ZEN_API_KEY,https://opencode.ai/zen/v1/models,https://dev.opencode.ai/docs/zen/,2026-07-07,Limited-time free access; some providers retain prompts for model improvement
OpenCode Zen,hy3-free,text to text,coding; agentic software engineering,Limited-time free model access,Numeric limits unpublished; shared account capacity,https://opencode.ai/zen,/v1/chat/completions,OpenAI-compatible,Bearer OPENCODE_ZEN_API_KEY,https://opencode.ai/zen/v1/models,https://dev.opencode.ai/docs/zen/,2026-07-07,Limited-time free access; some providers retain prompts for model improvement
OpenCode Zen,nemotron-3-ultra-free,text to text,coding; agentic software engineering,Limited-time free model access,Numeric limits unpublished; shared account capacity,https://opencode.ai/zen,/v1/chat/completions,OpenAI-compatible,Bearer OPENCODE_ZEN_API_KEY,https://opencode.ai/zen/v1/models,https://dev.opencode.ai/docs/zen/,2026-07-07,Limited-time free access; some providers retain prompts for model improvement
OpenCode Zen,north-mini-code-free,text to text,coding; agentic software engineering,Limited-time free model access,Numeric limits unpublished; shared account capacity,https://opencode.ai/zen,/v1/chat/completions,OpenAI-compatible,Bearer OPENCODE_ZEN_API_KEY,https://opencode.ai/zen/v1/models,https://dev.opencode.ai/docs/zen/,2026-07-07,Limited-time free access; some providers retain prompts for model improvement
NagaAI,nemotron-3-ultra-550b-a55b:free,text to text,general chat; coding; reasoning,100 requests/day shared across the free account,10 RPM; 100 RPD shared across all NagaAI free models,https://api.naga.ac,/v1/chat/completions,OpenAI-compatible,Bearer NAGA_API_KEY,https://api.naga.ac/v1/models,https://naga.ac/pricing,2026-07-07,Recurring free tier
NagaAI,nemotron-3-super-120b-a12b:free,text to text,general chat; coding; reasoning,100 requests/day shared across the free account,10 RPM; 100 RPD shared across all NagaAI free models,https://api.naga.ac,/v1/chat/completions,OpenAI-compatible,Bearer NAGA_API_KEY,https://api.naga.ac/v1/models,https://naga.ac/pricing,2026-07-07,Recurring free tier
NagaAI,llama-3.3-70b-instruct:free,text to text,general chat; coding; reasoning,100 requests/day shared across the free account,10 RPM; 100 RPD shared across all NagaAI free models,https://api.naga.ac,/v1/chat/completions,OpenAI-compatible,Bearer NAGA_API_KEY,https://api.naga.ac/v1/models,https://naga.ac/pricing,2026-07-07,Recurring free tier
NagaAI,sonar:free,text to text,general chat; coding; reasoning,100 requests/day shared across the free account,10 RPM; 100 RPD shared across all NagaAI free models,https://api.naga.ac,/v1/chat/completions,OpenAI-compatible,Bearer NAGA_API_KEY,https://api.naga.ac/v1/models,https://naga.ac/pricing,2026-07-07,Recurring free tier
NagaAI,llama-4-scout-17b-16e-instruct:free,text to text,general chat; coding; reasoning,100 requests/day shared across the free account,10 RPM; 100 RPD shared across all NagaAI free models,https://api.naga.ac,/v1/chat/completions,OpenAI-compatible,Bearer NAGA_API_KEY,https://api.naga.ac/v1/models,https://naga.ac/pricing,2026-07-07,Recurring free tier
Api.Airforce,gpt-4o-mini,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,gpt-oss-120b,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,gpt-oss-20b,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,minimax-m2.5,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,gemma3-270m:free,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,glm-4.7-flash,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,seed-rp,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,plutotext-r3-emotional,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
Api.Airforce,rnj-1,text to text,general chat; coding; reasoning,"1,000 requests/day shared across free-tier models","1 RPM; 1,000 RPD shared across all Airforce free models",https://api.airforce,/v1/chat/completions,OpenAI-compatible,Bearer AIRFORCE_API_KEY,https://api.airforce/v1/models,https://api.airforce/pricing/,2026-07-07,Recurring free tier
VoidAI,gpt-4o-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4o-mini-search-preview,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4o,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4o-search-preview,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4.1-nano,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4.1-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-4.1,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-oss-20b,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-oss-120b,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5-nano,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.4-nano,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.4-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.1,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.2,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.2-chat-latest,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.3-chat-latest,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.1-chat-latest,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.4,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.5,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5-codex,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.1-codex,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.1-codex-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.2-codex,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gpt-5.3-codex,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,o3-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,o4-mini,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,claude-haiku-4-5-20251001,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-2.5-flash,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-2.5-flash-image,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3-flash-preview,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3.5-flash,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-2.5-pro,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3.1-pro-preview,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3.1-flash-image,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3-pro-image,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemini-3.1-flash-lite,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,gemma-4-31b-it,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
VoidAI,sonar,text to text,general chat; coding; tools; reasoning,"125,000 credits/day shared across the free account",Daily shared credit pool; token multipliers vary by model,https://api.voidai.app,/v1/chat/completions,OpenAI-compatible,Bearer VOIDAI_API_KEY,https://api.voidai.app/v1/models,https://voidai.app/pricing,2026-07-07,Recurring free tier
